vente_id,date,prix,rue,arrondissement,surface,pieces,longitude,latitude,prix_m2,annee
2023-1335075,2023-09-04,475000.0,RUE DE LA DUEE,20,58.0,3,2.39778,48.87205,8189.66,2023
2023-1335125,2023-09-04,1187000.0,SQ DE CLIGNANCOURT,18,113.0,5,2.34605,48.89309,10504.42,2023
2023-1335197,2023-09-04,1590000.0,RUE DE ROME,17,85.0,5,2.31572,48.8863,18705.88,2023
2023-1335260,2023-09-04,573000.0,RUE DE LA ROCHEFOUCAULD,9,56.0,3,2.33506,48.87941,10232.14,2023
2023-1335342,2023-09-04,102000.0,RUE DU CHATEAU LANDON,10,11.0,1,2.36272,48.87983,9272.73,2023
2023-1335370,2023-09-04,916500.0,RUE VAUVENARGUES,18,76.0,4,2.33261,48.89395,12059.21,2023
2023-1335430,2023-09-04,520000.0,RUE GUERSANT,17,43.0,2,2.2888,48.88158,12093.02,2023
2023-1335446,2023-09-04,956710.0,RUE DE BAGNOLET,20,70.0,3,2.39758,48.85725,13667.29,2023
2023-1335447,2023-09-04,238200.0,RUE HOUDON,18,20.0,2,2.33912,48.88375,11910.0,2023
2023-1335459,2023-09-04,140000.0,RUE LEMERCIER,17,26.0,2,2.32473,48.88539,5384.62,2023
2023-1335465,2023-09-04,275250.0,RUE CLOVIS HUGUES,19,32.0,1,2.3738,48.88219,8601.56,2023
2023-1335512,2023-09-04,948000.0,RUE LA CONDAMINE,17,90.0,6,2.32321,48.88755,10533.33,2023
2023-1335565,2023-09-04,327000.0,RUE JOUFFROY D'ABBANS,17,48.0,2,2.31118,48.88628,6812.5,2023
2023-1335570,2023-09-04,3000000.0,RUE PIERRE CHARRON,8,150.0,5,2.30188,48.86908,20000.0,2023
2023-1335634,2023-09-04,303779.4,AV JEAN JAURES,19,30.0,1,2.38411,48.88563,10125.98,2023
2023-1335670,2023-09-04,365000.0,RUE MARX DORMOY,18,53.0,2,2.3588,48.88784,6886.79,2023
2023-1335731,2023-09-04,533600.0,RUE DE PARADIS,10,60.0,3,2.35073,48.87572,8893.33,2023
2023-1335858,2023-09-04,1160000.0,RUE MAGELLAN,8,69.0,2,2.30021,48.87024,16811.59,2023
2023-1335871,2023-09-04,415000.0,QUAI DE LA MARNE,19,65.0,3,2.38178,48.88883,6384.62,2023
2023-1335936,2023-09-04,335000.0,RUE BURNOUF,19,35.0,2,2.3741,48.87636,9571.43,2023
2023-1335978,2023-09-04,730000.0,RUE BEAUTREILLIS,4,44.0,2,2.36387,48.85287,16590.91,2023
2023-1336034,2023-09-04,853450.0,RUE RUHMKORFF,17,68.0,4,2.28652,48.88187,12550.74,2023
2023-1336561,2023-09-04,240000.0,RUE DE PANAMA,18,28.0,2,2.35205,48.88769,8571.43,2023
2023-1354260,2023-09-04,172000.0,BD ARAGO,13,16.0,1,2.34794,48.83528,10750.0,2023
2023-1354313,2023-09-04,673500.0,RUE JEAN DE LA FONTAINE,16,54.0,3,2.27173,48.85066,12472.22,2023
2023-1354319,2023-09-04,379000.0,RUE DULAC,15,40.0,1,2.3153,48.84299,9475.0,2023
2023-1354354,2023-09-04,320000.0,RUE DU COLONEL OUDOT,12,38.0,3,2.40651,48.83641,8421.05,2023
2023-1354386,2023-09-04,220000.0,RUE DUNOIS,13,25.0,1,2.36931,48.83074,8800.0,2023
2023-1354406,2023-09-04,1195000.0,RUE ERLANGER,16,90.0,4,2.26114,48.84683,13277.78,2023
2023-1354408,2023-09-04,380000.0,RUE SEXTIUS MICHEL,15,32.0,2,2.28881,48.85068,11875.0,2023
2023-1354419,2023-09-04,110000.0,RUE GUTENBERG,15,14.0,1,2.28097,48.84407,7857.14,2023
2023-1354450,2023-09-04,512000.0,RUE SINGER,16,60.0,3,2.27427,48.85699,8533.33,2023
2023-1354451,2023-09-04,424500.0,AV DU DOC ARNOLD NETTER,12,50.0,2,2.40382,48.84146,8490.0,2023
2023-1354497,2023-09-04,381819.0,BD VOLTAIRE,11,38.0,2,2.38175,48.85728,10047.87,2023
2023-1354506,2023-09-04,810000.0,AV DAUMESNIL,12,67.0,5,2.39667,48.83887,12089.55,2023
2023-1354516,2023-09-04,170300.0,RUE LE BRUN,13,28.0,2,2.35419,48.83586,6082.14,2023
2023-1354527,2023-09-04,255000.0,RUE DE PLAISANCE,14,31.0,2,2.31926,48.83263,8225.81,2023
2023-1354544,2023-09-04,490300.0,RUE DE NEMOURS,11,42.0,2,2.37236,48.86526,11673.81,2023
2023-1354575,2023-09-04,954217.0,RUE ABEL HOVELACQUE,13,55.0,3,2.35234,48.83152,17349.4,2023
2023-1354606,2023-09-04,339200.0,IMP NATIONALE,13,35.0,1,2.36764,48.82527,9691.43,2023
2023-1354608,2023-09-04,2150000.0,AV EMILE POUVILLON,7,133.0,5,2.29948,48.85781,16165.41,2023
2023-1354617,2023-09-04,1331000.0,RUE TAINE,12,113.0,4,2.3933,48.83832,11778.76,2023
2023-1354645,2023-09-04,540797.0,RUE MARMONTEL,15,52.0,2,2.29908,48.8367,10399.94,2023
2023-1354648,2023-09-04,1220000.0,RUE DES GRANDS AUGUSTINS,6,74.0,3,2.34017,48.85386,16486.49,2023
2023-1354649,2023-09-04,275500.0,RUE DU CHEMIN VERT,11,24.0,1,2.38412,48.86271,11479.17,2023
2023-1354657,2023-09-04,1315000.0,BD LANNES,16,106.0,3,2.2715,48.86596,12405.66,2023
2023-1354658,2023-09-04,541485.0,RUE MARIE ROSE,14,51.0,2,2.33077,48.82634,10617.35,2023
2023-1354669,2023-09-04,200000.0,CITE VOLTAIRE,11,26.0,1,2.38986,48.85269,7692.31,2023
2023-1354708,2023-09-04,807600.0,AV LEDRU ROLLIN,11,66.0,3,2.37633,48.85217,12236.36,2023
2023-1354760,2023-09-04,442794.0,RUE YVART,15,34.0,2,2.30143,48.83757,13023.35,2023
2023-1354771,2023-09-04,732000.0,AV DE LA REPUBLIQUE,11,60.0,2,2.37939,48.86408,12200.0,2023
2023-1354773,2023-09-04,1000000.0,BD DE PICPUS,12,94.0,4,2.39982,48.84644,10638.3,2023
2023-1354808,2023-09-04,111000.0,RUE PASTEUR,11,15.0,1,2.37557,48.86206,7400.0,2023
2023-1354819,2023-09-04,238820.0,BD DE BELLEVILLE,11,30.0,1,2.38037,48.86841,7960.67,2023
2023-1354831,2023-09-04,513950.0,RUE DE LA SOURCE,16,39.0,1,2.2662,48.85073,13178.21,2023
2023-1354847,2023-09-04,307510.0,AV DU GENERAL LECLERC,14,23.0,1,2.3251,48.82522,13370.0,2023
2023-1354857,2023-09-04,548000.0,PL D ALIGRE,12,45.0,2,2.37737,48.8486,12177.78,2023
2023-1354860,2023-09-04,4011130.0,RUE CHARLES LAMOUREUX,16,193.0,5,2.2784,48.86841,20783.06,2023
2023-1354867,2023-09-04,516000.0,RUE FRANQUET,15,57.0,3,2.30612,48.83281,9052.63,2023
2023-1354879,2023-09-04,166520.0,CITE DE L INDUSTRIE,11,29.0,2,2.37852,48.86538,5742.07,2023
2023-1354887,2023-09-04,212000.0,AV DU MAINE,14,28.0,2,2.32589,48.83136,7571.43,2023
2023-1354926,2023-09-04,1554140.0,QUAI LOUIS BLERIOT,16,83.0,2,2.27784,48.85037,18724.58,2023
2023-1354931,2023-09-04,1043050.0,RUE SAINT AMBROISE,11,100.0,5,2.37816,48.86325,10430.5,2023
2023-1354937,2023-09-04,1420000.0,AV ALPHONSE XIII,16,132.0,5,2.2812,48.85625,10757.58,2023
2023-1354945,2023-09-04,1750000.0,RUE DU REGARD,6,100.0,5,2.32706,48.84855,17500.0,2023
2023-1354972,2023-09-04,504000.0,BD SAINT MARCEL,5,52.0,4,2.35858,48.83925,9692.31,2023
2023-1354993,2023-09-04,1457700.0,RUE DE VOUILLE,15,133.0,4,2.30706,48.83387,10960.15,2023
2023-1355030,2023-09-04,359000.0,RUE DE LOURMEL,15,28.0,1,2.29259,48.84971,12821.43,2023
2023-1355079,2023-09-04,408500.0,RUE VINEUSE,16,45.0,2,2.28407,48.85968,9077.78,2023
2023-1355083,2023-09-04,360377.0,RUE DUVIVIER,7,34.0,2,2.30763,48.85618,10599.32,2023
2023-1355093,2023-09-04,218000.0,RUE THIBOUMERY,15,36.0,1,2.30546,48.83584,6055.56,2023
2023-1355107,2023-09-04,170000.0,RUE AUGEREAU,7,20.0,2,2.30215,48.8569,8500.0,2023
2023-1355112,2023-09-04,371000.0,RUE DE CHARONNE,11,26.0,1,2.389,48.85522,14269.23,2023
2023-1355158,2023-09-04,145000.0,RUE DAGUERRE,14,15.0,1,2.32682,48.83518,9666.67,2023
2023-1355168,2023-09-04,140000.0,RUE DES DEUX AVENUES,13,21.0,1,2.35778,48.82815,6666.67,2023
2023-1355293,2023-09-04,248000.0,RUE PIHET,11,23.0,2,2.37392,48.86364,10782.61,2023
2023-1355324,2023-09-04,350000.0,RUE MAITRE ALBERT,5,35.0,1,2.35021,48.85096,10000.0,2023
2023-1355326,2023-09-04,570500.0,RUE KELLER,11,52.0,2,2.37605,48.85412,10971.15,2023
2023-1355343,2023-09-04,270000.0,RUE DE LA ROQUETTE,11,28.0,1,2.38737,48.85991,9642.86,2023
2023-1355407,2023-09-04,430000.0,RUE SAINT CHARLES,15,42.0,3,2.28446,48.84566,10238.1,2023
2023-1355515,2023-09-04,465000.0,RUE DE LOURMEL,15,49.0,3,2.28646,48.84442,9489.8,2023
2023-1355539,2023-09-04,400000.0,RUE BOUGAINVILLE,7,27.0,2,2.30829,48.85553,14814.81,2023
2023-1355729,2023-09-04,317357.0,RUE JEAN PIERRE TIMBAUD,11,20.0,2,2.36885,48.86568,15867.85,2023
2023-1355732,2023-09-04,553000.0,RUE JACQUES MAWAS,15,54.0,3,2.2929,48.8385,10240.74,2023
2023-1355810,2023-09-04,170000.0,RUE CORVISART,13,19.0,1,2.34634,48.83322,8947.37,2023
2023-1355831,2023-09-04,415000.0,BD ARAGO,13,44.0,1,2.35098,48.83613,9431.82,2023
2023-1355944,2023-09-04,350000.0,RUE FERRUS,14,30.0,1,2.34003,48.83061,11666.67,2023
2023-1355995,2023-09-04,429000.0,RUE ROSENWALD,15,59.0,2,2.30565,48.83213,7271.19,2023
2023-1334576,2023-09-05,615000.0,BD BARBES,18,68.0,4,2.34988,48.8868,9044.12,2023
2023-1334578,2023-09-05,335000.0,RUE VILLIERS ISLE ADAM,20,28.0,2,2.39829,48.86888,11964.29,2023
2023-1334593,2023-09-05,1327000.0,RUE DE COURCELLES,17,86.0,3,2.29968,48.88289,15430.23,2023
2023-1334642,2023-09-05,430000.0,RUE RAMUS,20,50.0,3,2.39842,48.86279,8600.0,2023
2023-1334647,2023-09-05,174010.0,RUE DE CLERY,2,16.0,1,2.34947,48.86913,10875.62,2023
2023-1334649,2023-09-05,654600.0,RUE DES ENVIERGES,20,63.0,3,2.38813,48.87207,10390.48,2023
2023-1334653,2023-09-05,81500.0,RUE MAYRAN,9,9.0,1,2.34498,48.87741,9055.56,2023
2023-1334658,2023-09-05,240000.0,SQ VILLARET DE JOYEUSE,17,20.0,1,2.28921,48.87743,12000.0,2023
2023-1334682,2023-09-05,225000.0,RUE DES ENVIERGES,20,23.0,1,2.38887,48.87286,9782.61,2023
2023-1334732,2023-09-05,407000.0,RUE OLIVIER METRA,20,47.0,2,2.39415,48.8742,8659.57,2023
2023-1334735,2023-09-05,149000.0,RUE DE LA VILLETTE,19,18.0,1,2.38865,48.87836,8277.78,2023
2023-1334752,2023-09-05,391600.0,RUE PRADIER,19,36.0,3,2.3815,48.87486,10877.78,2023
2023-1334753,2023-09-05,418850.0,BD DE CHARONNE,20,43.0,2,2.39048,48.8585,9740.7,2023
2023-1334759,2023-09-05,580000.0,RUE LA BRUYERE,9,56.0,3,2.33233,48.88008,10357.14,2023
2023-1334768,2023-09-05,1055000.0,RUE BROCHANT,17,83.0,4,2.31831,48.88894,12710.84,2023
2023-1334785,2023-09-05,976000.0,BD DE LA VILLETTE,10,105.0,3,2.37244,48.87533,9295.24,2023
2023-1334798,2023-09-05,205000.0,RUE ORDENER,18,20.0,2,2.34735,48.89172,10250.0,2023
2023-1334804,2023-09-05,550000.0,RUE DES ROSES,18,73.0,4,2.36201,48.89306,7534.25,2023
2023-1334806,2023-09-05,206000.0,RUE PELLEPORT,20,27.0,1,2.40142,48.86933,7629.63,2023
2023-1334809,2023-09-05,285000.0,RUE DE LA GRANDE TRUANDERIE,1,25.0,1,2.34926,48.86288,11400.0,2023
2023-1334820,2023-09-05,90000.0,RUE DE LA JUSTICE,20,11.0,1,2.408,48.86824,8181.82,2023
2023-1334825,2023-09-05,520000.0,AV DE VERDUN,10,48.0,2,2.36293,48.87642,10833.33,2023
2023-1334840,2023-09-05,274515.0,AV SIMON BOLIVAR,19,30.0,1,2.37849,48.87675,9150.5,2023
2023-1334861,2023-09-05,451200.0,RUE DE ROME,17,43.0,2,2.31838,48.88368,10493.02,2023
2023-1334879,2023-09-05,305000.0,RUE MARX DORMOY,18,35.0,2,2.35962,48.88966,8714.29,2023
2023-1334885,2023-09-05,960000.0,RUE MONSIGNY,2,65.0,2,2.3356,48.86954,14769.23,2023
2023-1334904,2023-09-05,329000.0,RUE MESLAY,3,28.0,2,2.35567,48.86868,11750.0,2023
2023-1334928,2023-09-05,360000.0,RUE DE LA FERRONNERIE,1,35.0,1,2.34782,48.8601,10285.71,2023
2023-1334951,2023-09-05,1870000.0,RUE DES VINAIGRIERS,10,112.0,5,2.36046,48.87336,16696.43,2023
2023-1334973,2023-09-05,1242000.0,RUE TIQUETONNE,2,80.0,4,2.34899,48.8647,15525.0,2023
2023-1335033,2023-09-05,295000.0,RUE DU RUISSEAU,18,30.0,2,2.34027,48.89417,9833.33,2023
2023-1335034,2023-09-05,199000.0,RUE MARCADET,18,27.0,1,2.33945,48.89173,7370.37,2023
2023-1335085,2023-09-05,258900.0,RUE TIQUETONNE,2,20.0,1,2.34975,48.86446,12945.0,2023
2023-1335101,2023-09-05,421875.0,RUE DE SUEZ,18,48.0,3,2.35249,48.8873,8789.06,2023
2023-1335102,2023-09-05,1030400.0,BD DE SEBASTOPOL,4,66.0,2,2.34997,48.86088,15612.12,2023
2023-1335117,2023-09-05,615000.0,RUE SAINT FARGEAU,20,88.0,4,2.40326,48.87238,6988.64,2023
2023-1335123,2023-09-05,1178500.0,PL NATTIER,18,82.0,4,2.33332,48.89036,14371.95,2023
2023-1335139,2023-09-05,520000.0,AV DE CLICHY,18,46.0,3,2.32732,48.8844,11304.35,2023
2023-1335142,2023-09-05,220000.0,AV PARMENTIER,10,21.0,1,2.36972,48.8714,10476.19,2023
2023-1335154,2023-09-05,280000.0,PL DU DR F. LOBLIGEOIS,17,21.0,2,2.31828,48.88697,13333.33,2023
2023-1335228,2023-09-05,164500.0,BD DAVOUT,20,19.0,1,2.4094,48.85828,8657.89,2023
2023-1335231,2023-09-05,58000.0,RUE DU FG POISSONNIERE,9,9.0,1,2.34814,48.876,6444.44,2023
2023-1335234,2023-09-05,673000.0,RUE DU FBG ST MARTIN,10,56.0,3,2.35692,48.87067,12017.86,2023
2023-1335277,2023-09-05,860000.0,BD DE STRASBOURG,10,93.0,2,2.3541,48.86967,9247.31,2023
2023-1335295,2023-09-05,284840.0,CITE LEPAGE,19,29.0,2,2.37166,48.88008,9822.07,2023
2023-1335309,2023-09-05,462470.0,CRS DE VINCENNES,20,46.0,4,2.40053,48.84846,10053.7,2023
2023-1335354,2023-09-05,420300.0,RUE ROUVET,19,44.0,2,2.3837,48.89364,9552.27,2023
2023-1335402,2023-09-05,434450.0,RUE BARBANEGRE,19,50.0,3,2.38411,48.89331,8689.0,2023
2023-1335497,2023-09-05,397000.0,RUE ALIBERT,10,34.0,1,2.36774,48.87132,11676.47,2023
2023-1335510,2023-09-05,455000.0,RUE CHAMPIONNET,18,48.0,2,2.33704,48.89574,9479.17,2023
2023-1335541,2023-09-05,196000.0,RUE FAUVET,18,18.0,1,2.32757,48.8888,10888.89,2023
2023-1335555,2023-09-05,128000.0,RUE BOUCRY,18,17.0,1,2.36237,48.89458,7529.41,2023
2023-1335557,2023-09-05,360000.0,CITE D ANTIN,9,48.0,2,2.33398,48.8737,7500.0,2023
2023-1335621,2023-09-05,534000.0,RUE DES PYRENEES,20,76.0,4,2.39502,48.86848,7026.32,2023
2023-1335622,2023-09-05,2726405.0,RUE DE MONDOVI,1,130.0,4,2.32471,48.86669,20972.35,2023
2023-1335650,2023-09-05,550000.0,BD DE MAGENTA,10,45.0,1,2.35879,48.87261,12222.22,2023
2023-1335652,2023-09-05,570000.0,RUE DE MONDOVI,1,33.0,1,2.32471,48.86669,17272.73,2023
2023-1335684,2023-09-05,1012000.0,AV MATHURIN MOREAU,19,99.0,3,2.37669,48.87829,10222.22,2023
2023-1335725,2023-09-05,800000.0,RUE BOTZARIS,19,91.0,4,2.38324,48.87877,8791.21,2023
2023-1335780,2023-09-05,140000.0,RUE DE LA MARTINIQUE,18,19.0,1,2.36198,48.89116,7368.42,2023
2023-1335835,2023-09-05,565000.0,RUE DESCOMBES,17,50.0,3,2.29194,48.88493,11300.0,2023
2023-1335927,2023-09-05,467750.0,RUE LEIBNIZ,18,48.0,2,2.33458,48.8966,9744.79,2023
2023-1354350,2023-09-05,519500.0,RUE DESNOUETTES,15,65.0,3,2.28541,48.83572,7992.31,2023
2023-1354397,2023-09-05,604000.0,RUE DE CHARENTON,12,57.0,4,2.39029,48.83848,10596.49,2023
2023-1354401,2023-09-05,388349.0,RUE DE L ESPERANCE,13,48.0,3,2.34859,48.82699,8090.6,2023
2023-1354403,2023-09-05,260210.0,RUE CENSIER,5,20.0,1,2.35264,48.83992,13010.5,2023
2023-1354413,2023-09-05,263000.0,RUE DE COURTY,7,25.0,2,2.32001,48.86099,10520.0,2023
2023-1354417,2023-09-05,585000.0,RUE LACORDAIRE,15,63.0,3,2.28186,48.84076,9285.71,2023
2023-1354423,2023-09-05,875000.0,AV DU GENERAL LECLERC,14,91.0,4,2.32549,48.82656,9615.38,2023
2023-1354434,2023-09-05,472000.0,RUE DE TOLBIAC,13,58.0,3,2.35348,48.82571,8137.93,2023
2023-1354457,2023-09-05,650000.0,RUE SAINT JACQUES,5,61.0,2,2.34087,48.84143,10655.74,2023
2023-1354460,2023-09-05,2500000.0,RUE VANEAU,7,108.0,4,2.31878,48.8519,23148.15,2023
2023-1354471,2023-09-05,370000.0,RUE JACQUES CALLOT,6,35.0,2,2.33712,48.85517,10571.43,2023
2023-1354480,2023-09-05,669000.0,RUE LECOURBE,15,85.0,4,2.29052,48.83925,7870.59,2023
2023-1354499,2023-09-05,1400000.0,RUE HAUTEFEUILLE,6,70.0,3,2.34326,48.85269,20000.0,2023
2023-1354509,2023-09-05,248415.0,RUE DES LYONNAIS,5,19.0,1,2.34692,48.83858,13074.47,2023
2023-1354530,2023-09-05,273585.0,BD EDGAR QUINET,14,30.0,2,2.32941,48.84005,9119.5,2023
2023-1354531,2023-09-05,320000.0,RUE DE TAHITI,12,27.0,2,2.39963,48.8406,11851.85,2023
2023-1354536,2023-09-05,410000.0,RUE DU FAUBOURG DU TEMPLE,11,49.0,3,2.36903,48.8691,8367.35,2023
2023-1354540,2023-09-05,920000.0,RUE SAINT SEBASTIEN,11,99.0,4,2.3693,48.86125,9292.93,2023
2023-1354546,2023-09-05,1029330.0,RUE ANTOINE ROUCHER,16,93.0,4,2.27101,48.84731,11068.06,2023
2023-1354548,2023-09-05,488000.0,AV PERRICHONT,16,46.0,2,2.27333,48.84909,10608.7,2023
2023-1354553,2023-09-05,460000.0,BD VOLTAIRE,11,44.0,3,2.37041,48.86315,10454.55,2023
2023-1354561,2023-09-05,275000.0,AV DAUMESNIL,12,30.0,2,2.39774,48.83844,9166.67,2023
2023-1354601,2023-09-05,419000.0,RUE JUGE,15,40.0,2,2.29242,48.84989,10475.0,2023
2023-1354613,2023-09-05,225600.0,RUE ALBERT,13,30.0,2,2.37334,48.82473,7520.0,2023
2023-1354632,2023-09-05,245000.0,RUE DESNOUETTES,15,32.0,1,2.28676,48.83539,7656.25,2023
2023-1354647,2023-09-05,740000.0,AV PHILIPPE AUGUSTE,11,86.0,4,2.39211,48.8537,8604.65,2023
2023-1354656,2023-09-05,290000.0,RUE LEON FROT,11,31.0,1,2.38824,48.85451,9354.84,2023
2023-1354668,2023-09-05,760000.0,RUE PERGOLESE,16,94.0,3,2.28494,48.87584,8085.11,2023
2023-1354670,2023-09-05,205000.0,RUE DU COMMERCE,15,17.0,1,2.29448,48.84583,12058.82,2023
2023-1354672,2023-09-05,377000.0,RUE JEAN PIERRE TIMBAUD,11,48.0,3,2.37272,48.86612,7854.17,2023
2023-1354693,2023-09-05,3487850.0,RUE DE RENNES,6,190.0,7,2.32811,48.84878,18357.11,2023
2023-1354694,2023-09-05,230000.0,RUE DE PICPUS,12,19.0,1,2.39444,48.84478,12105.26,2023
2023-1354705,2023-09-05,210000.0,RUE GREGOIRE DE TOURS,6,20.0,1,2.33743,48.85227,10500.0,2023
2023-1354706,2023-09-05,275000.0,RUE DE CHARENTON,12,33.0,1,2.38996,48.83796,8333.33,2023
2023-1354727,2023-09-05,1800000.0,RUE DE LONGCHAMP,16,200.0,7,2.28431,48.8652,9000.0,2023
2023-1354762,2023-09-05,352000.0,RUE BLOMET,15,31.0,2,2.30568,48.84286,11354.84,2023
2023-1354776,2023-09-05,210000.0,RUE AUGUSTE VACQUERIE,16,14.0,1,2.29407,48.8694,15000.0,2023
2023-1354818,2023-09-05,790000.0,RUE MONSIEUR LE PRINCE,6,53.0,2,2.34074,48.84871,14905.66,2023
2023-1354841,2023-09-05,117500.0,RUE DAUBENTON,5,12.0,1,2.35226,48.84111,9791.67,2023
2023-1354844,2023-09-05,170000.0,RUE PETEL,15,20.0,1,2.29959,48.84081,8500.0,2023
2023-1354856,2023-09-05,186000.0,PAS DU MOULIN DES PRES,13,30.0,1,2.3531,48.82896,6200.0,2023
2023-1354858,2023-09-05,385000.0,RUE BOBILLOT,13,39.0,1,2.34893,48.82358,9871.79,2023
2023-1354899,2023-09-05,689880.0,RUE DE LYON,12,52.0,3,2.37066,48.84866,13266.92,2023
2023-1354954,2023-09-05,384988.0,RUE DE WATTIGNIES,12,33.0,2,2.39228,48.83706,11666.3,2023
2023-1355017,2023-09-05,360000.0,RUE DES CEVENNES,15,39.0,2,2.28112,48.84252,9230.77,2023
2023-1355064,2023-09-05,1451500.0,QUAI LOUIS BLERIOT,16,115.0,4,2.26997,48.84302,12621.74,2023
2023-1355085,2023-09-05,760000.0,RUE BOBILLOT,13,96.0,4,2.34918,48.8251,7916.67,2023
2023-1355089,2023-09-05,2161538.0,RUE DANTON,6,163.0,5,2.34243,48.85292,13260.97,2023
2023-1355133,2023-09-05,395000.0,RUE DE PICPUS,12,44.0,2,2.40214,48.83644,8977.27,2023
2023-1355135,2023-09-05,628000.0,RUE DES FOSSES ST MARCEL,5,59.0,3,2.35569,48.83862,10644.07,2023
2023-1355141,2023-09-05,360000.0,AV DE CHOISY,13,54.0,2,2.3616,48.82468,6666.67,2023
2023-1355144,2023-09-05,148760.0,RUE DES BOULANGERS,5,11.0,1,2.35402,48.84571,13523.64,2023
2023-1355206,2023-09-05,385000.0,RUE DU SAINT GOTHARD,14,56.0,2,2.33483,48.82944,6875.0,2023
2023-1355262,2023-09-05,796000.0,RUE DU RANELAGH,16,65.0,3,2.27294,48.85505,12246.15,2023
2023-1355275,2023-09-05,110000.0,RUE DU GRAND PRIEURE,11,11.0,1,2.36877,48.86584,10000.0,2023
2023-1355280,2023-09-05,485849.0,RUE BOISSONADE,14,38.0,2,2.33179,48.83849,12785.5,2023
2023-1355311,2023-09-05,1058000.0,RUE LOBINEAU,6,51.0,3,2.33654,48.8516,20745.1,2023
2023-1355323,2023-09-05,400000.0,RUE MONTGALLET,12,45.0,3,2.38688,48.84292,8888.89,2023
2023-1355427,2023-09-05,350000.0,RUE DE LOURMEL,15,27.0,1,2.29259,48.84971,12962.96,2023
2023-1355437,2023-09-05,218000.0,RUE VALADON,7,33.0,1,2.30553,48.85662,6606.06,2023
2023-1355453,2023-09-05,140000.0,BD GARIBALDI,15,18.0,2,2.30457,48.84749,7777.78,2023
2023-1355470,2023-09-05,964000.0,AV DE VERSAILLES,16,90.0,5,2.27087,48.84516,10711.11,2023
2023-1355532,2023-09-05,200000.0,RUE DES FONDS VERTS,12,27.0,1,2.39083,48.83672,7407.41,2023
2023-1355851,2023-09-05,421800.0,RUE DU DRAGON,6,37.0,2,2.32999,48.85261,11400.0,2023
2023-1355899,2023-09-05,800000.0,RUE DE LA CONVENTION,15,90.0,5,2.28683,48.84123,8888.89,2023
2023-1355910,2023-09-05,302450.0,AV DE CHOISY,13,29.0,2,2.36126,48.825,10429.31,2023
2023-1356333,2023-09-05,900100.0,RUE PIERRE GUERIN,16,85.0,4,2.26517,48.84995,10589.41,2023
2023-1334630,2023-09-06,1263000.0,RUE HEROLD,1,99.0,3,2.34163,48.86476,12757.58,2023
2023-1334646,2023-09-06,364000.0,RUE DUVERGIER,19,42.0,2,2.37671,48.88861,8666.67,2023
2023-1334673,2023-09-06,236600.0,RUE JUSTE METIVIER,18,35.0,2,2.33537,48.88919,6760.0,2023
2023-1334697,2023-09-06,442500.0,RUE DU FBG ST MARTIN,10,38.0,2,2.3554,48.86944,11644.74,2023
2023-1334709,2023-09-06,478234.44,RUE MARIOTTE,17,38.0,2,2.321,48.88447,12585.12,2023
2023-1334713,2023-09-06,82000.0,RUE LEGENDRE,17,10.0,1,2.3247,48.89036,8200.0,2023
2023-1334714,2023-09-06,359000.0,VLA PAUL VERLAINE,19,41.0,3,2.38907,48.8816,8756.1,2023
2023-1334730,2023-09-06,1820000.0,AV DES TERNES,17,120.0,3,2.29713,48.87751,15166.67,2023
2023-1334736,2023-09-06,440000.0,RUE DU GENERAL FOY,8,38.0,2,2.31764,48.87818,11578.95,2023
2023-1334751,2023-09-06,158830.0,RUE EDGAR POE,19,14.0,1,2.37779,48.87697,11345.0,2023
2023-1334754,2023-09-06,95000.0,RUE EUGENE SUE,18,14.0,1,2.34691,48.89084,6785.71,2023
2023-1334760,2023-09-06,461000.0,RUE DES PYRENEES,20,70.0,4,2.39549,48.86948,6585.71,2023
2023-1334764,2023-09-06,392000.0,RUE BELIDOR,17,40.0,3,2.28564,48.87994,9800.0,2023
2023-1334770,2023-09-06,352000.0,RUE DE CLIGNANCOURT,18,37.0,2,2.34814,48.88784,9513.51,2023
2023-1334801,2023-09-06,1060000.0,BD DE MAGENTA,10,120.0,5,2.35894,48.87354,8833.33,2023
2023-1334831,2023-09-06,440000.0,QUAI DE BOURBON,4,28.0,1,2.35477,48.85294,15714.29,2023
2023-1334858,2023-09-06,535800.0,RUE DE LA PLAINE,20,59.0,3,2.40367,48.85038,9081.36,2023
2023-1334867,2023-09-06,141000.0,RUE COYSEVOX,18,10.0,1,2.32961,48.89075,14100.0,2023
2023-1334915,2023-09-06,1100000.0,PAS LEGENDRE,17,88.0,4,2.32668,48.8918,12500.0,2023
2023-1334917,2023-09-06,455000.0,RUE DES PYRENEES,20,54.0,3,2.40581,48.85208,8425.93,2023
2023-1334922,2023-09-06,581000.0,RUE HERMANN LACHAPELLE,18,65.0,3,2.35082,48.89401,8938.46,2023
2023-1334923,2023-09-06,350000.0,RUE CHAMPIONNET,18,43.0,3,2.34874,48.89578,8139.53,2023
2023-1334925,2023-09-06,253200.0,RUE GABRIELLE,18,25.0,2,2.34116,48.88539,10128.0,2023
2023-1334926,2023-09-06,328020.0,RUE JOUFFROY D'ABBANS,17,35.0,2,2.31097,48.88662,9372.0,2023
2023-1334932,2023-09-06,244000.0,BD DAVOUT,20,35.0,2,2.41028,48.8536,6971.43,2023
2023-1334943,2023-09-06,125000.0,AV TRUDAINE,9,12.0,1,2.34207,48.88135,10416.67,2023
